id,jurisdiction_type_x,rechtbank,gerechtshof,appeal,crime_location,verdict_date_year,verdict_date_month,crime_date_month,crime_date_year,age,minor,criminal_organization,drug_type,jurisdiction_type_y,jeugdstrafrecht
ECLI-NL-GHAMS-2021-2634,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2021,aug,jun,2018,,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-RBAMS-2019-9456,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2019,dec,jun,2019,,0,0,"['cocaine', 'hasjiesj']",,0
ECLI-NL-RBNHO-2015-2346,['Strafrecht'],noord-holland,,0,,2015,mar,jan,2015,,0,0,['cocaine'],,0
ECLI-NL-RBARN-2009-BH2290,['Strafrecht'],arnhem,,0,,2009,feb,jun,2008,,0,0,['cocaine'],,0
ECLI-NL-GHSGR-2008-BC5665,['Strafrecht'],rotterdam,'s-gravenhage,1,,2008,mar,jan,2006,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2002-AF5519,['Strafrecht'],amsterdam,amsterdam,1,nederland,2002,dec,sep,2001,,0,0,"['heroine', 'hennep']",,0
ECLI-NL-GHAMS-2014-4922,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2014,nov,mar,2013,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2009-BI6005,['Strafrecht'],rotterdam,,0,,2009,may,oct,2008,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBOBR-2017-389,['Strafrecht'],oost-brabant,‘s-hertogenbosch,1,,2017,jan,jul,2016,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-GHAMS-2010-BM6064,['Strafrecht'],haarlem,te,1,,2010,may,may,2007,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBDHA-2021-7050,['Strafrecht'],den haag,,0,,2021,jul,jun,2021,,0,1,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-GHDHA-2020-2080,['Strafrecht'],rotterdam,den haag,1,schiedam,2020,oct,nov,2019,22.0,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2015-1362,['Strafrecht'],haarlem,amsterdam,1,,2015,apr,dec,2011,,0,0,['cocaine'],,0
ECLI-NL-RBZUT-2010-BN9453,['Strafrecht'],zutphen,,0,zutphen,2010,oct,sep,2009,,0,0,"['cocaine', 'hasjiesj', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBDHA-2021-7039,['Strafrecht'],den haag,,0,,2021,jul,mar,2021,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBOVE-2021-3533,['Strafrecht'],overijssel,,0,,2021,sep,aug,2021,,0,0,"['ghb', 'mdma', 'aceton', 'bmk', 'mierenzuur', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBGEL-2015-980,['Strafrecht'],gelderland,,0,,2015,feb,dec,2011,,0,1,['cocaine'],,0
ECLI-NL-RBROT-2017-671,['Strafrecht; Strafprocesrecht'],rotterdam,,0,,2017,jan,jan,2017,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2022-4399,['Strafrecht'],noord-nederland,,0,leeuwarden,2022,nov,mar,2022,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBROT-2019-8755,['Strafrecht'],rotterdam,,0,,2019,nov,apr,2019,,0,0,['cocaine'],,0
ECLI-NL-RBMNE-2018-4287,['Strafrecht'],midden-nederland,,0,cabauw,2018,sep,feb,2016,23.0,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBGEL-2017-5054,['Strafrecht'],gelderland,,0,,2017,oct,feb,2017,,0,0,['cocaine'],,0
ECLI-NL-RBZWB-2020-545,['Strafrecht'],zeeland-west-brabant,den haag,1,tilburg,2020,feb,nov,2018,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBDHA-2017-2323,['Strafrecht'],den haag,den haag,1,,2017,mar,sep,2016,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBOVE-2015-3067,['Strafrecht'],overijssel,,0,albergen,2015,jun,mar,2015,,0,1,"['ghb', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBLIM-2019-8656,['Strafrecht'],limburg,,0,,2019,sep,aug,2015,23.0,0,1,"['mdma', 'amfetamines/metamfetamines', 'bmk']",,0
ECLI-NL-GHSHE-2021-2094,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,geffen,2021,jun,jun,2019,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-GHSHE-2008-BD5851,['Strafrecht'],'s-hertogenbosch,'s-hertogenbosch,1,helmond,2008,jul,oct,2006,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'mdea']",,0
ECLI-NL-GHSGR-2001-AE0518,['Strafrecht'],,te,1,,2001,jul,sep,1999,,0,0,['cocaine'],,0
ECLI-NL-RBGEL-2016-2001,['Strafrecht'],gelderland,,0,,2016,apr,aug,2014,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBNNE-2022-3086,['Strafrecht'],noord-nederland,,0,,2022,aug,jun,2019,,0,1,"['ghb', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBOBR-2019-2982,['Strafrecht'],oost-brabant,,0,,2019,may,apr,2019,,0,1,"['hennep', 'mdma', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-GHAMS-2017-478,['Strafrecht'],noord-holland,amsterdam,1,,2017,feb,jun,2013,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBAMS-2022-3059,['Strafrecht'],amsterdam,,0,amsterdam,2022,mar,feb,2021,,0,0,['cocaine'],,0
ECLI-NL-RBOVE-2017-1593,['Strafrecht'],overijssel,,0,,2017,apr,nov,2015,,0,0,"['ghb', 'methanol', '2c-b', 'mdma', 'tenamfetamine', 'crack', 'bmk', 'amfetamines/metamfetamines', 'xtc', 'mdea', 'coffeïne', 'ketamine']",,0
ECLI-NL-RBOBR-2019-2981,['Strafrecht'],oost-brabant,,0,,2019,may,may,2012,,0,1,"['amfetamines/metamfetamines', 'aceton', 'bmk']",,0
ECLI-NL-RBZWB-2022-1813,['Strafrecht'],zeeland-west-brabant,,0,nederland,2022,apr,nov,2019,,0,1,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-RBOVE-2021-2240,['Strafrecht'],overijssel,,0,,2021,jun,apr,2021,,0,0,"['hennep', 'crack', 'hasjiesj', 'xtc', 'cocaine']",,0
ECLI-NL-RBAMS-2021-7201,['Strafrecht'],amsterdam,,0,amstelveen,2021,dec,feb,2021,,0,0,"['hennep', 'mdma', 'crack', 'hasjiesj', 'amfetamines/metamfetamines', ""paddo's"", 'xtc', 'methadon', 'cocaine']",,0
ECLI-NL-RBMAA-2011-BP3465,['Strafrecht'],maastricht,’s-hertogenbosch,1,,2011,feb,oct,2010,,0,0,"['cocaine', 'hasjiesj', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-GHSHE-2004-AR3847,['Strafrecht'],roermond,te,1,,2004,jul,nov,2002,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBGEL-2017-5098,['Strafrecht'],gelderland,,0,,2017,oct,aug,2016,22.0,0,0,['cocaine'],,0
ECLI-NL-RBZWB-2019-6296,['Strafrecht'],zeeland-west-brabant,,0,,2019,oct,jan,2018,,0,0,"['pmk', 'methanol', 'mdma', 'benzylmethylketon', 'aceton', 'bmk', 'mierenzuur', 'amfetamines/metamfetamines', 'coffeïne']",,0
ECLI-NL-RBROT-2018-11346,['Strafrecht'],rotterdam,den haag,1,rotterdam,2018,may,feb,2018,,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-GHAMS-2002-AE2856,['Strafrecht'],,amsterdam,1,,2002,apr,jun,2000,,0,0,['cocaine'],,0
ECLI-NL-RBLIM-2019-2424,['Strafrecht'],limburg,amsterdam,1,,2019,mar,sep,2018,,0,0,"['mdma', 'amfetamines/metamfetamines', 'mdea', 'xtc']",,0
ECLI-NL-RBLIM-2022-4649,['Strafrecht'],limburg,,0,,2022,jun,nov,2015,23.0,0,0,"['pmk', 'methanol', 'tenamfetamine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBOVE-2022-799,['Strafrecht'],overijssel,,0,,2022,mar,may,2021,,0,0,"['ethylacetaat', 'methanol', 'benzylmethylketon', 'aceton', 'bmk', 'amfetamines/metamfetamines']",,0
ECLI-NL-GHSHE-2022-3931,['Strafrecht'],limburg,'s-hertogenbosch,1,,2022,oct,jan,2016,,0,0,"['mierenzuur', 'formamide', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBLIM-2018-4437,['Strafrecht'],limburg,,0,,2018,may,nov,2016,,0,0,"['pmk', 'methanol', 'mdma', 'benzylmethylketon', 'tenamfetamine', 'bmk', 'amfetamines/metamfetamines', 'piperonylmethylketon']",,0
ECLI-NL-RBMNE-2019-664,['Strafrecht'],midden-nederland,amsterdam,1,,2019,feb,apr,2018,,0,1,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-HR-2016-742,['Strafrecht'],middelburg,amsterdam,1,,2016,apr,oct,2006,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-HR-2016-740,['Strafrecht'],middelburg,amsterdam,1,,2016,apr,jun,2007,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBGEL-2021-7119,['Strafrecht'],gelderland,,0,,2021,dec,sep,2020,,0,0,"['mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBLIM-2021-5546,['Strafrecht'],limburg,,0,,2021,jul,jan,2015,,0,1,"['hennep', 'mdma', 'hasjiesj', 'formamide', 'amfetamines/metamfetamines', 'mefedron']",,0
ECLI-NL-RBLIM-2017-11099,['Strafrecht'],limburg,,0,pol,2017,nov,feb,2011,,0,1,"['hennep', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBOVE-2019-2523,['Strafrecht'],overijssel,,0,,2019,jul,jan,2019,,0,1,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBMNE-2022-306,['Strafrecht'],midden-nederland,,0,utrecht,2022,jan,oct,2021,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2020-4520,['Strafrecht'],amsterdam,amsterdam,1,,2020,aug,jan,2013,,0,1,"['cocaine', 'mdma', 'ketamine', 'heroine']",,0
ECLI-NL-RBNNE-2014-5620,['Strafrecht'],noord-nederland,,0,,2014,nov,apr,2013,,0,0,"['cocaine', 'hasjiesj', 'xtc']",,0
ECLI-NL-RBNNE-2017-2949,['Strafrecht'],noord-nederland,,0,,2017,aug,sep,2014,,0,1,"['mdma', 'methadon', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBNNE-2017-2952,['Strafrecht'],noord-nederland,,0,,2017,aug,sep,2014,,0,1,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBNNE-2014-4857,['Strafrecht'],noord-nederland,,0,,2014,oct,jan,2012,,0,0,"['hennep', 'mdma', 'hasjiesj', 'xtc', 'cocaine']",,0
ECLI-NL-GHSHE-2021-2237,['Strafrecht'],zeeland-west-brabant,'s-hertogenbosch,1,,2021,jul,may,2010,,0,1,['amfetamines/metamfetamines'],,0
ECLI-NL-PHR-2015-2652,['Strafrecht'],noord-holland,den haag,1,,2015,dec,may,2009,,0,1,"['pmk', 'mdma', 'benzylmethylketon', 'bmk', 'amfetamines/metamfetamines', '4-mmc', 'xtc', 'piperonal', 'cocaine', 'piperonylmethylketon', 'mefedron', 'ketamine']",,0
ECLI-NL-RBOVE-2018-5168,['Strafrecht'],overijssel,,0,,2018,jul,nov,2011,,0,0,"['ghb', 'mdma', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBNNE-2015-4285,['Strafrecht'],noord-nederland,,0,,2015,aug,feb,2015,,0,0,['cocaine'],,0
ECLI-NL-RBARN-2011-BV0147,['Strafrecht'],arnhem,,0,,2011,dec,may,2004,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBZUT-2008-BG1504,['Strafrecht'],zutphen,,0,,2008,oct,may,2007,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBLIM-2022-7070,['Strafrecht'],limburg,,0,,2022,sep,dec,2020,,0,0,"['heroine', 'hennep', 'aceton', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBGEL-2015-2830,['Strafrecht'],gelderland,,0,,2015,apr,sep,2012,,0,0,"['hasjiesj', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBZWB-2022-2062,['Strafrecht'],zeeland-west-brabant,,0,,2022,apr,jun,2021,,0,0,"['benzylmethylketon', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBAMS-2018-9476,['Strafrecht'],amsterdam,,0,,2018,dec,sep,2018,,0,0,"['cocaine', 'fenacetine', 'aceton', 'heroine']",,0
ECLI-NL-GHDHA-2015-4036,['Strafrecht'],'s-gravenhage,den haag,1,,2015,oct,feb,2010,,0,0,"['ghb', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-GHARL-2016-1627,['Strafrecht'],noord-nederland,,0,,2016,mar,may,2012,,0,0,"['cocaine', 'ghb', 'gbl']",,0
ECLI-NL-RBOVE-2015-4590,['Strafrecht'],overijssel,,0,rijssen,2015,oct,dec,2013,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2022-377,['Strafrecht'],noord-nederland,,0,leeuwarden,2022,feb,aug,2020,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBNNE-2021-1804,['Strafrecht'],noord-nederland,,0,,2021,apr,mar,2020,,0,0,"['benzylmethylketon', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBAMS-2018-6505,['Strafrecht'],amsterdam,,0,,2018,sep,mar,2017,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-GHARL-2016-2243,['Strafrecht'],noord-nederland,,0,,2016,mar,jun,2011,,0,0,"['cocaine', 'hasjiesj', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBNHO-2020-9787,['Strafrecht'],noord-holland,,0,,2020,nov,aug,2020,,0,0,['heroine'],,0
ECLI-NL-RBHAA-2012-BX4837,['Strafrecht'],haarlem,,0,,2012,aug,apr,2012,,0,0,['cocaine'],,0
ECLI-NL-RBHAA-2012-BX7557,['Strafrecht'],haarlem,,0,,2012,aug,apr,2012,,0,0,['cocaine'],,0
ECLI-NL-GHLEE-2010-BN8455,['Strafrecht'],leeuwarden,leeuwarden,1,,2010,sep,jan,2009,,0,0,['heroine'],,0
ECLI-NL-RBNHO-2014-8607,['Strafrecht'],noord-holland,,0,,2014,sep,apr,2013,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'methadon']",,0
ECLI-NL-RBROT-2021-10939,['Strafrecht'],rotterdam,,0,,2021,nov,may,2018,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHAMS-2018-1975,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2018,jun,feb,2016,,0,0,"['cocaine', 'mdma', 'xtc']",,0
ECLI-NL-RBSGR-2010-BM0841,['Strafrecht'],'s-gravenhage,,0,,2010,mar,apr,2009,15.0,1,0,"['cocaine', 'diacetylmorfine', 'heroine']",['Strafrecht'],1
ECLI-NL-RBROE-2012-BW4120,['Strafrecht'],roermond,,0,,2012,apr,aug,2011,,0,0,"['ghb', 'hennep', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine', 'ketamine']",,0
ECLI-NL-RBAMS-2022-4300,['Strafrecht'],amsterdam,,0,,2022,jul,jun,2018,,0,0,"['cocaine', 'mdma', 'hennep']",,0
ECLI-NL-RBMNE-2020-65,['Strafrecht'],midden-nederland,,0,,2020,jan,mar,2015,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-GHAMS-2017-4679,['Strafrecht'],haarlem,amsterdam,1,,2017,nov,jun,2011,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-GHSGR-2010-BL0534,['Strafrecht'],rotterdam,'s,1,,2010,jan,feb,2006,,0,0,"['pmk', 'mdma', 'benzylmethylketon', 'tenamfetamine', 'aceton', 'bmk', 'mierenzuur', 'amfetamines/metamfetamines', 'piperonylmethylketon', 'mdea']",,0
ECLI-NL-HR-2001-AB0494,['Strafrecht'],,arnhem,1,,2001,mar,sep,1985,,0,0,['heroine'],,0
ECLI-NL-GHARL-2021-1055,['Strafrecht'],gelderland,arnhem-leeuwarden,1,malden,2021,feb,jul,2017,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'hasjiesj']",,0
ECLI-NL-RBZWB-2020-1455,['Strafrecht'],zeeland-west-brabant,,0,waalwijk,2020,mar,apr,2019,20.0,0,0,"['mdma', 'tenamfetamine', 'amfetamines/metamfetamines', 'xtc', '2cb', 'cocaine', 'mdea']",,0
ECLI-NL-GHAMS-2002-AE7045,['Strafrecht'],houdende,amsterdam,1,,2002,jun,aug,2000,,0,1,"['heroine', 'hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-GHSGR-2006-AZ0119,['Strafrecht'],'s-gravenhage,'s-gravenhage,1,,2006,sep,aug,2006,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2020-3430,['Strafrecht'],noord-nederland,,0,,2020,oct,apr,2018,,0,1,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBGEL-2022-3602,['Strafrecht'],gelderland,,0,,2022,jul,apr,2017,22.0,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-GHAMS-2021-828,['Strafrecht'],noord-holland,amsterdam,1,,2021,mar,apr,2019,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2020-4079,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2020,aug,jul,2018,21.0,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2018-5024,['Strafrecht'],noord-holland,amsterdam,1,,2018,nov,apr,2018,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2018-4931,['Strafrecht'],amsterdam,,0,amsterdam,2018,may,dec,2017,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2016-5296,['Strafrecht'],noord-holland,amsterdam,1,,2016,dec,oct,2014,,0,0,['cocaine'],,0
ECLI-NL-RBNHO-2015-1603,['Strafrecht'],noord-holland,,0,,2015,feb,nov,2014,,0,0,['cocaine'],,0
ECLI-NL-RBNHO-2015-1335,['Strafrecht'],noord-holland,,0,,2015,jan,oct,2014,,0,0,['cocaine'],,0
ECLI-NL-RBHAA-2012-BX4052,['Strafrecht'],haarlem,,0,,2012,jul,apr,2012,,0,0,['cocaine'],,0
ECLI-NL-RBHAA-2008-BG4904,['Strafrecht'],haarlem,amsterdam,1,,2008,nov,may,2008,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2020-4792,['Strafrecht'],amsterdam,,0,,2020,sep,apr,2020,,0,0,"['ghb', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-PHR-2021-314,['Strafrecht'],opgelegde,zulks,1,,2021,feb,feb,2020,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBNHO-2018-3709,['Strafrecht'],noord-holland,,0,,2018,apr,jun,2016,,0,0,['cocaine'],,0
ECLI-NL-RBSGR-2008-BG9090,['Strafrecht'],rotterdam,madrid,1,,2008,nov,apr,2006,,0,1,['amfetamines/metamfetamines'],,0
ECLI-NL-RBAMS-2020-2117,['Strafrecht'],amsterdam,,0,amsterdam,2020,apr,dec,2019,,0,0,"['cocaine', 'heroine', 'coffeïne']",,0
ECLI-NL-GHAMS-2019-3386,['Strafrecht'],noord-holland,amsterdam,1,oosterblokker,2019,sep,apr,2018,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2016-5530,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2016,aug,jun,2014,,0,0,"['cocaine', 'mdma', 'xtc']",,0
ECLI-NL-RBMAA-2008-BH1206,['Strafrecht'],maastricht,,0,,2008,sep,may,2008,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-OGEAM-2022-68,['Strafrecht'],,,0,sint maarten,2022,mar,may,2021,,0,0,['hennep'],,0
ECLI-NL-RBDHA-2021-12616,['Strafrecht'],den haag,,0,,2021,nov,nov,2021,,0,0,"['diazepam', 'hennep', 'amfetamines/metamfetamines', 'cocaine', 'oxycodon']",,0
ECLI-NL-GHAMS-2021-1846,['Strafrecht'],amsterdam,amsterdam,1,bergschenhoek,2021,jun,sep,2019,,0,0,"['hasjiesj', 'heroine']",,0
ECLI-NL-GHAMS-2018-3599,['Strafrecht'],amsterdam,amsterdam,1,,2018,jul,oct,2006,,0,0,"['cocaine', 'mdma', 'heroine', 'xtc']",,0
ECLI-NL-RBAMS-2017-5458,['Strafrecht; Europees strafrecht'],amsterdam,,0,,2017,jul,jul,2017,,0,1,['heroine'],,0
ECLI-NL-RBBRE-2010-BO3627,['Strafrecht'],breda,,0,hoeven,2010,nov,apr,2010,,0,0,"['mdma', 'amfetamines/metamfetamines', 'xtc', 'methanol']",,0
ECLI-NL-RBNNE-2016-4242,['Strafrecht'],noord-nederland,,0,,2016,jul,jan,2014,,0,0,"['mdma', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBDHA-2020-4171,['Civiel recht; Verbintenissenrecht'],den haag,omstreken,1,,2020,may,jan,2019,,0,0,"['cocaine', 'hasjiesj']",,0
ECLI-NL-RBLIM-2016-4432,['Strafrecht'],limburg,,0,,2016,may,jan,2016,,0,0,"['hennep', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'mdea']",,0
ECLI-NL-RBMAA-2010-BN1373,['Strafrecht'],maastricht,,0,,2010,jul,jan,2009,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBAMS-2010-BL5208,['Strafrecht'],amsterdam,,0,,2010,feb,aug,2009,,0,1,"['cocaine', 'lidocaïne', 'fenacetine']",,0
ECLI-NL-RBGEL-2019-2537,['Strafrecht'],gelderland,,0,,2019,jun,jul,2016,,0,0,"['amfetamines/metamfetamines', 'aceton']",,0
ECLI-NL-RBROT-2017-10346,['Strafrecht'],rotterdam,,0,rotterdam,2017,dec,aug,2016,,0,0,"['cocaine', 'mdma', 'mdma/xtc', 'xtc']",,0
ECLI-NL-RBARN-2012-BV2251,['Strafrecht'],arnhem,,0,nijmegen,2012,jan,apr,2011,,0,0,['cocaine'],,0
ECLI-NL-RBLIM-2018-1487,['Strafrecht'],limburg,,0,heerlen,2018,feb,nov,2015,,0,0,"['methanol', 'mdma', 'tenamfetamine', 'bmk', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBZWB-2020-546,['Strafrecht'],zeeland-west-brabant,den haag,1,tilburg,2020,feb,nov,2018,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBROT-2020-5961,['Strafrecht'],rotterdam,,0,,2020,jul,jun,2019,,0,0,['cocaine'],,0
ECLI-NL-PHR-2015-706,['Strafrecht'],,den haag,1,,2015,feb,dec,2004,,0,0,"['hasjiesj', 'heroine', 'hennep']",,0
ECLI-NL-RBOBR-2019-261,['Strafrecht'],oost-brabant,,0,,2019,jan,dec,2018,,0,1,"['pmk', 'methanol', 'mdma', 'aceton', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBOVE-2021-1983,['Strafrecht'],overijssel,,0,vriezenveen,2021,apr,dec,2020,,0,0,"['ghb', 'heroine', 'mdma', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBGEL-2020-3266,['Strafrecht'],gelderland,,0,,2020,jul,apr,2020,,0,0,"['mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBAMS-2013-BZ5818,['Strafrecht'],amsterdam,,0,,2013,mar,sep,2012,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBUTR-2007-BC2742,['Strafrecht'],utrecht,,0,,2007,dec,sep,2006,,0,0,"['hasjiesj', 'mdma', 'amfetamines/metamfetamines', 'aceton']",,0
ECLI-NL-GHDHA-2022-976,['Strafrecht'],rotterdam,den haag,1,rotterdam,2022,jun,jun,2021,,0,0,['cocaine'],,0
ECLI-NL-RBOVE-2022-576,['Strafrecht'],overijssel,,0,hattem,2022,mar,nov,2021,,0,0,['hennep'],,0
ECLI-NL-RBAMS-2020-4607,['Strafrecht'],amsterdam,,0,amsterdam,2020,sep,may,2020,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2018-2142,['Strafrecht'],noord-nederland,,0,,2018,apr,nov,2014,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHSHE-2017-4206,['Strafrecht; Materieel strafrecht'],oost-brabant,'s-hertogenbosch,1,,2017,oct,apr,2007,,0,0,"['mierenzuur', 'mdma', 'amfetamines/metamfetamines', 'mdea']",,0
ECLI-NL-RBUTR-2011-BR2971,['Strafrecht'],utrecht,,0,veenendaal,2011,jun,feb,2011,,0,0,['cocaine'],,0
ECLI-NL-GHSHE-2001-AD9529,['Strafrecht'],,te,1,guttecoven,2001,apr,aug,1999,,0,0,"['mdma', 'amfetamines/metamfetamines', 'aceton', 'xtc']",,0
ECLI-NL-RBNNE-2018-3903,['Strafrecht'],noord-nederland,,0,,2018,oct,jul,2017,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-HR-2015-3427,['Strafrecht'],,amsterdam,1,,2015,dec,dec,2014,,0,0,"['cocaine', 'mdma', 'heroine', 'xtc']",,0
ECLI-NL-RBAMS-2013-BZ4304,['Strafrecht'],amsterdam,,0,,2013,feb,mar,2012,,0,0,"['cocaine', 'hasjiesj', 'heroine', 'hennep']",,0
ECLI-NL-GHSGR-2012-BY1963,['Strafrecht'],'s-gravenhage,'s-gravenhage,1,,2012,oct,jul,2009,,0,0,['cocaine'],,0
ECLI-NL-RBROE-2009-BJ3163,['Strafrecht'],roermond,,0,,2009,jun,jul,2007,,0,0,['hennep'],,0
ECLI-NL-RBARN-2011-BQ2163,['Strafrecht'],arnhem,,0,,2011,apr,nov,2009,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBDHA-2021-5874,['Strafrecht'],den haag,,0,,2021,jun,jul,2020,,0,0,"['ghb', 'pmk', 'gbl', 'ethylacetaat', 'methanol', 'mdma', 'benzylmethylketon', 'aceton', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines', 'xtc', 'cocaine', 'ketamine']",,0
ECLI-NL-RBOVE-2016-2970,['Strafrecht'],overijssel,,0,den haag,2016,jul,sep,2013,,0,0,['cocaine'],,0
ECLI-NL-RBLIM-2022-5825,['Strafrecht'],limburg,,0,,2022,aug,mar,2021,,0,0,['cocaine'],,0
ECLI-NL-GHSGR-2012-BY5522,['Strafrecht'],rotterdam,'s-gravenhage,1,,2012,nov,jul,2009,,0,0,['cocaine'],,0
ECLI-NL-RBZWO-2004-AO5084,['Strafrecht'],zwolle,,0,,2004,mar,feb,2004,,0,1,['cocaine'],,0
ECLI-NL-RBZWO-2004-AO5087,['Strafrecht'],zwolle,,0,,2004,mar,jun,2003,,0,1,['cocaine'],,0
